date,post id,content/type,text,link post,likes,comments,shares,saved,impressions,reach,video_views,plays,replies,interactions,engagement_rate
2023-02-22,63ff0a7e3331cc4684551ad9,photo,"Menteri Keuangan Sri Mulyani pada Kamis (3/11/2022) pernah mengatakan konsumsi rokok oleh masyarakat miskin cenderung tinggi. Konsumsi rokok berada di posisi kedua tertinggi setelah beras.

Fakta ini cukup menggelitik. Kita mengetahui kalau mereka susah payah mencari uang untuk hidup sehari-hari. Dan ternyata uang tersebut dialihkan untuk membeli rokok, alih-alih makanan bergizi. Mengapa demikian?

Permasalahan seperti ini tidak hanya terjadi di Indonesia, tetapi juga di belahan bumi lain. Sebut salah satunya Amerika Serikat. 

Menurut onsultan Gallup Poll biang masalahnya adalah lingkungan. Orang-orang kaya perokok memiliki peluang lebih besar mendapat dukungan lingkungan untuk berhenti merokok. Jika berniat untuk berpaling dari tembakau, maka mereka bisa masuk dalam jaringan pertemanan yang sehat.

Sedangkan ini tak terjadi di kelompok kelas bawah. Mereka sulit menemukan lingkungan yang mendukungnya terlepas dari rokok. Akibatnya mereka terus merokok dan menjadi candu. 

Untuk memahami fenomena rokok dan orang miskin, kita juga bisa melihatnya menggunakan lensa psikologi.

Hal ini mungkin tak masuk akal bagi Anda, tapi tidak buat mereka. Dan, motivasi di balik perilaku tersebut bisa jadi sama persis dengan apa yang dilakukan orang miskin terhadap rokok. 

Masyarakat berpenghasilan rendah tak mampu membeli hal-hal yang dimiliki orang kaya, seperti rumah yang nyaman, mobil bagus, liburan ke Bali, atau menyekolahkan anak di sekolah internasional. 

Satu-satunya bentuk 'kemewahan' yang mampu mereka beli adalah rokok, atau lotere dalam kasus lain. 

Baca berita menarik lainnya di cnbcindonesia.com 

#rokok #miskin #kaya #psikologi",https://www.instagram.com/p/Co8nfhDJ9wx/,4275,318,0,291,127315,119425,0,0,0,4884,4.09
2023-02-22,63ff0a7e3331cc4684551adb,photo,"Selamat pagi para pejuang Anker!

pemandangan penumpang KRL yang memadati Stasiun Manggarai di jam-jam tertentu khususnya di jam masuk kerja dan pulang kerja tentu bukan hal baru lagi.

Manajemen Kereta Commuter Indonesia (KCI) menyadari keruwetan yang terjadi pada Stasiun Manggarai, khususnya saat pagi atau jam masuk kerja dan sore ketika pulang kerja. Mobilitas penumpang sangat padat.

Direktur Utama Kereta Commuter Indonesia (KCI) Suryawan menilai pihaknya sudah melakukan banyak upaya agar keruwetan itu bisa diminimalisir. Namun faktanya memang jumlah penumpang KRL Commuter Line yang cukup banyak.

Meski sudah melakukan banyak langkah, namun harga tiket kereta tidak mengalami perubahan dalam beberapa tahun terakhir. Hal ini yang harusnya disyukuri pengguna layanan jasa.

Baca berita menarik lainnya di cnbcindonesia.com

#kereta #krl #stasiunmanggarai",https://www.instagram.com/p/Co8ZrwnJsK7/,3963,655,0,139,194917,178032,0,0,0,4757,2.67
2023-02-21,63ff0a7f3331cc4684551add,reels,"Perdana! Indonesia ekspor mobil listrik.

PT Toyota Motor Manufacturing Indonesia (TMMIN) meluncurkan ekspor perdana Toyota Innova Zenix berbasis kendaraan listrik hybrid. Ke mana tujuan ekspor kendaraan listrik ini? 

Baca artikel lengkapnya berjudul ""Sejarah, Hari Ini RI Ekspor Mobil Listrik Pertama Kalinya""  hanya di cnbcindonesia.com

#hybrid #toyotainnova #innovazennix",https://www.instagram.com/reel/Co7VChVrCBU/,2541,90,127,114,0,94309,0,95763,0,2745,3.05
2023-02-21,63ff0a7f3331cc4684551adf,photo,"Setelah dilanda masalah keuangan yang membuatnya 'mati suri', asuransi Bumiputera berencana untuk kembali menjual produk asurasinya. Pola seperti ini memang kerap terjadi sepanjang sejarah Bumiputera. Tiap kali ada krisis, langsung ada pertolongan datang dari pihak eksternal untuk menyelamatkan perusahaan. 

Irvan Rahardjo dalam Robohnya Asuransi Kami (2020) mencatat, seiring perkembangannya selama 100 tahun pertama, asuransi ini sering dilanda krisis. Yang paling sering adalah kesulitan biaya operasional. Manajemen selalu gagal menghitung baik kondisi finansial. 

Ada satu masa yang membuat Bumiputera terperosok ke ambang kebangkrutan.Pada tahun 1938, perusahaan menyelewengkan dana nasabah untuk membeli pesawat tempur menghadapi Jerman. 

Baca ""Bumiputera Sakti, Berkali-kali Mau Mati, Selalu Hidup Kembali"" selengkapnya di cnbcindonesia.com
---
#bumiputera #asuransi #asuransibumiputera",https://www.instagram.com/p/Co7AghLMBVG/,2198,89,0,103,103666,97541,0,0,0,2390,2.45
2023-02-21,63ff0a7f3331cc4684551ae1,photo,"Kegiatan yang diprioritaskan untuk diblokir yakni belanja pegawai dan belanja barang yang diefisienkan.

""Diutamakan dari belanja honor, perjalanan dinas, paket meeting, belanja barang operasional lainnya, dan belanja non operasional lainnya,"" jelas Sri Mulyani.

Adapun anggaran yang dikecualikan pada kebijakan automatic adjustment yaitu belanja terkait bantuan sosial yang permanen, meliputi Penerima Bantuan luran (PBI) Jaminan Kesehatan, Program Keluarga Harapan, dan Kartu Sembako.

Hal ini untuk menjaga alokasi belanja prioritas serta menjaga fungsi APBN sebagai instrumen perlindungan sosial kepada masyarakat yang rentan, pemulihan ekonomi nasional, dan reformasi struktural.

Kata Sri Mulyani, berdasarkan yang diprioritaskan dan dikecualikan, pemblokiran anggaran tidak akan mengganggu pencapaian target pembangunan nasional, maupun target masing-masing K/L.

Sri Mulyani memastikan, seluruh proses dalam rangka pemblokiran anggaran belanja K/L Tahun Anggaran 2023 dapat dilaksanakan secara transparan, akuntabel, dan bertanggung jawab, serta bebas dari Korupsi, Kolusi, dan Nepotisme (KKN).

Baca artikel selengkapnya yang berjudul 'Sri Mulyani
Blokir Anggaran Dinas PNS hingga Rp 50,2 T' hanya di cnbcindonesia.com

--",https://www.instagram.com/p/Co6r5rluvqr/,1824,97,0,48,67983,65411,0,0,0,1969,3.01
2023-02-21,63ff0a7f3331cc4684551ae3,carousel,"Presiden Joko Widodo (Jokowi) pusing macet di mana mana. Sebenarnya seberapa parah sih macet di kota-kota besar ini?

Data yang di rilis oleh Numbeo mencatatkan ada beberapa kota di dunia dengan kemacetan lalu lintas terparah. 

#newsdata #macet #kemacetan #jokowi",https://www.instagram.com/p/Co6XOslPKzy/,341,19,0,19,24266,19066,0,0,0,379,1.99
2023-02-21,63ff0a7f3331cc4684551ae5,photo,"Untuk mengetahui, lebih jauh terkait outlook pasar modal Indonesia ke depan seperti apa, CNBC Indonesia kembali menghadirkan Capital Market Outlook 2023 dengan tema ""Ekonomi Global Bergejolak Pasar Modal RI Masih Semarak!""

Capital Market Outlook 2023 dapat disaksikan pada Selasa (21/2/2023) pukul 12.00-14.00 WIB di secara live melalui di CNBC Indonesia TV dan secara streaming di CNBCIndonesia.com. Acara ini disponsori oleh PT Telkom Indonesia (Persero) Tbk.

--",https://www.instagram.com/p/Co6Qas8Oz_g/,75,2,0,0,7548,7099,0,0,0,77,1.08
2023-02-21,63ff0a7f3331cc4684551ae7,photo,"Bagaimana dengan ketahanan pangan di tanah air? Bagaimana strategi pemerintah untuk menjaga ketahanan pangan di dalam negeri. 

Saksikan dialog menarik dalam Road To CNBC Indonesia Economic Outlook, dengan tema Menjaga Ketahanan Pangan di Tengah Ketidakpastian

Jangan lupa, saksikan selengkapnya Selasa, 21 Februari 2023, pukul 09:00-11:00 WIB, disiarkan secara live di CNBC Indonesia TV dan CNBCIndonesia.com. Acara ini didukung oleh Kementerian Kelautan dan Perikanan RI dan Pupuk Indonesia.

--",https://www.instagram.com/p/Co6LWllrId2/,61,2,0,0,5805,5593,0,0,0,63,1.13
2023-02-21,63ff0a7f3331cc4684551ae9,photo,"Ekonomi Indonesia melambat cukup tajam pada kuartal IV-2022. Laju konsumsi masyarakat kelas bawah diperkirakan belum pulih hingga awal tahun ini.

Konsumsi rumah tangga hanya tumbuh 4,48% (year on year/yoy) pada kuartal IV-2022. Pertumbuhan tersebut jauh lebih rendah dibandingkan pada kuartal III-2022 yakni 5,39% (yoy).

Melambatnya konsumsi rumah tangga pada kuartal IV-2022 ini tidak biasa. Pasalnya, konsumsi pada kuartal tersebut biasanya melonjak karena ada perayaan Hari Natal dan tahun baru.

Mulai melambatnya pertumbuhan konsumsi menjadi sinyal bahaya bagi tanda-tanda melandainya ekonomi. Sinyal perlambatan mulai terlihat pada beberapa hal, di antaranya:

1. Pengeluaran masyarakat tertekan harga BBM
2. Volume belanja terus turun
3. Semakin sedikit pendapatan yang disisihkan untuk belanja

Bagaimana detailnya? Baca riset selengkapnya berjudul 'Lapor Pak Jokowi! Kantong Warga RI Kering, Butuh 'Vitamin' hanya di cnbcindonesia.com",https://www.instagram.com/p/Co5074vL-66/,2775,135,0,87,120974,117735,0,0,0,2997,2.55
2023-02-20,63ff0a7f3331cc4684551aeb,photo,"Otoritas Ibu Kota Nusantara (OIKN) mengadakan seleksi terbuka penerimaan Pegawai Pemerintah Non Pegawai Negeri (PPNPN) di Lingkungan OIKN. 

Pendaftaran dilakukan secara online melalui www.ikn.go.id/RekPPNPNOIKN dengan rentang waktu 20 hingga 24 Februari 2023 pukul 16.00 WIB.

Pilihan bidang pekerjaan

1. Sekretariat;
2. Unit Kerja Hukum dan Kepatuhan;
3. Deputi Bidang Perencanaan dan Pertanahan;
4. Deputi Bidang Pengendalian Pembangunan;
5. Deputi Bidang Sosial, Budaya, dan Pemberdayaan Masyarakat;
6. Deputi Bidang Transformasi Hijau dan Digital;
7. Deputi Bidang Lingkungan Hidup dan Sumber Daya Alam;
8. Deputi Bidang Pendanaan dan Investasi; dan
9. Deputi Bidang Sarana dan Prasarana.

Baca syarat dan alur seleksi selengkapnya dalam judul ""Pengumuman! Otoritas IKN Buka Lowongan Kerja Hari Ini"" di cnbcindonesia.com
----
#IKN #lokerIKN #ibukotanegarabaru",https://www.instagram.com/p/Co4wO-puhqO/,6244,114,0,617,202567,195517,0,0,0,6975,3.57
2023-02-20,63ff0a7f3331cc4684551aed,photo,"Sirene serangan udara terdengar di seluruh ibu kota saat Biden bertemu dengan Presiden Ukraina Volodymyr Zelensky. Ia menjanjikan peningkatan pengiriman senjata untuk Ukraina.

Kunjungan itu dilakukan saat Beijing mengecam AS. Paman Sam mengklaim bahwa China sedang mempertimbangkan untuk mengirim senjata ke Rusia untuk membantu perangnya di Ukraina.
---
#ukraina #rusia #amerikaserikat #china #ukrainavsrusia",https://www.instagram.com/p/Co4lAnGDN45/,1364,64,0,47,49499,48910,0,0,0,1475,3.02
2023-02-20,63ff0a7f3331cc4684551aef,photo,"Arab Saudi akan membangun pusat kota modern terbesar di dunia di ibu kota Riyadh.

Bangunan terdiri dari 104.000 unit hunian, 9.000 kamar hotel, lebih dari 980.000 meter persegi ruang ritel. Ada pula 1,4 juta meter persegi ruang kantor, 620.000 meter persegi aset rekreasi, serta 1,8 juta meter persegi ruang fasilitas komunitas.

Salah satu yang menarik adalah pembangunan The Mukaab.

Namun rencana ini banyak dicemooh oleh pengguna media sosial.

Salah satunya karena kemiripannya dengan bangunan suci umat Muslim Ka'bah. 

Proyek yang langsung dipimpin MBS itu terletak di antara jalan Raja Salman dan Raja Khalid di barat laut Riyadh dan ditarget selesai pada tahun 2030.
----
#kaabah #mbs #arabsaudi #muslim #ekonomi #ekonomiarabsaudi",https://www.instagram.com/p/Co4buk-Szu-/,2138,88,0,99,102669,98992,0,0,0,2325,2.35
2023-02-20,63ff0a7f3331cc4684551af1,photo,"Sudah menyelewengkan uang anggota hingga Rp 8 triliun, Koperasi Simpan Pinjam Sejahtera Bersama (KSP SB) ternyata pernah menuntut perdata karena nasabah protes meminta haknya.

Nasabah Koperasi Sejahtera Bersama sering mendapat ancaman ketika menuntut hak mereka. Bahkan, beberapa anggota sempat dibawa ke ranah hukum.

Angka Rp5 miliar tersebut adalah total dari tuntutan immaterial kepada 5 orang anggota. Di samping tuntutan immateriil, KSP SB juga menuntut ganti rugi ke masing-masing pihak sebesar Rp100 juta.

KSP SB juga menuntut perdata kepada salah satu anggota di Cirebon dengan dalih pencemaran dan merugikan. Hingga saat ini, proses hukum masih berjalan.

KSP Sejahtera Bersama (KSP-SB) adalah satu permasalahan koperasi yang kini tengah ditangani kepolisian. Menurut Bareskrim Polri, kasus ini diduga telah menjerat kurang lebih 186 ribu korban dari seluruh Indonesia dengan tingkat kerugian mencapai dengan Rp 8 triliun.

Baca artikel selengkpanya yang berjudul 'Parah! KSP Sejahtera Tuntut Nasabah Rp5 M Gara-gara Protes' hanya di cnbcindonesia.com

--",https://www.instagram.com/p/Co4HFuzrhBb/,1491,60,0,60,85553,79171,0,0,0,1611,2.03
2023-02-20,63ff0a7f3331cc4684551af3,photo,"Bagaimana potensi sektor infrastruktur dan properti tahun ini?

Apakah sektor ini masih berpeluang untuk tumbuh di 2023?

Dan bagaimana upaya pemerintah agar sektor ini bisa tetap bergairah dan bisa mendorong roda perekonomian di tahun ini? 

Simak lebih dalam bagaimana sektor infrastruktur dan properti bisa menjadi penggerak ekonomi Indonesia bersama para pakar di Road to Economic Outlook CNBC Indonesia, Senin (20/2/2023) pukul 15:00 WIB.

Jangan sampai ketinggalan dan saksikan secara Live! di CNBC Indonesia TV & CNBCIndonesia.com.",https://www.instagram.com/p/Co35To1rbD3/,89,5,0,3,8525,8169,0,0,0,97,1.19
2023-02-20,63ff0a7f3331cc4684551af5,photo,"Kalangan ekonom terus mengkritisi wacana pemberian insentif pembelian kendaraan listrik oleh pemerintahan Presiden Joko Widodo (Jokowi).

Direktur Eksekutif Center of Reform on Economics (Core) Indonesia Mohammad Faisal. Menurut dia, kendaraan listrik seperti motor dan mobil listrik merupakan barang konsumsi kalangan menengah ke atas sehingga penikmatnya malah orang yang mampu.

Insentif pembelian mobil atau motor listrik mestinya tidak lebih besar dari insentif lainnya yang ditujukan untuk masyarakat umum, khususnya kalangan menengah ke bawah. 

Presiden Joko Widodo (Jokowi) mengungkapkan insentif kendaraan listrik masih terus dibahas dan sedang dikaji oleh Kementerian Keuangan di bawah kepemimpinan Sri Mulyani.

""Insentif masih dihitung terus oleh Kementerian Keuangan, berapa yang pertama untuk mobilnya dan berapa untuk motornya,"" ujar Jokowi di Jakarta International Expo, Kemayoran, Jakarta, Kamis (16/2/2023)

Motor listrik akan diberikan subsidi sekitar Rp 7 juta per unit. Sementara itu, untuk pembelian mobil listrik sendiri, pemerintah berencana untuk memberikan paket insentif berupa pengurangan pajak.

Baca artikel selengkapnya yang berjudul 'Subsidi Mobil Listrik: Uang Pajak Dipakai Manjakan Orang Kaya' hanya di cnbcindonesia.com

--",https://www.instagram.com/p/Co3ybf-BZKP/,2793,124,0,105,98879,93407,0,0,0,3022,3.24
2023-02-20,63ff0a7f3331cc4684551af7,reels,"Sobat CNBC Indonesia, ngerasa nggak kalau harga sudah makin mahal di ibu kota. Alhasil bikin gaji gen z cuma numpang lewat alias hidup dari gaji to gaji.

Gimana ya cara tambah pundi-pundi dari pekerjaan sampingan? Dan gimana cara kelola keuangannya?

Tenang, semua dibahas langsung di program Investime hari ini Senin, 20 Februari 2023 pukul 18.00 WIB - 19.00 WIB hanya di cnbcindonesia.

Atau bisa juga ditonton melalui siaran tv digital (Jabodetabek channel FTA 40) atau melalui transvision.

#gaji #cnbcindonesia",https://www.instagram.com/reel/Co3uuDnpJQ1/,190,4,13,16,0,14015,0,13927,0,210,1.59
2023-02-20,63ff0a7f3331cc4684551af9,photo,"Di Amerika Serikat inflasi memang sudah mulai menurun, tetapi jika pasar tenaga kerja kuat dengan kenaikan rata-rata upah yang cukup tinggi, maka inflasi akan bandel alias sulit turun.

Untuk melemahkan pasar tenaga kerja sehingga inflasi menurun dengan cepat, Amerika Serikat perlu mengalami resesi. Resesi memang menyakitkan, tetapi menjadi jalan cepat menurunkan inflasi. 

Sebaliknya jika kondisi saat ini terus berlanjut, maka inflasi tinggi bisa mendarah daging di Amerika Serikat.

Jika inflasi tidak kunjung turun tidak hanya Amerika Serikat yang akan menderita, tetapi dunia. Sebab bank sentral AS (The Fed) kemungkinan akan agresif dalam menaikkan suku bunga, pasar finansial global akan mengalami ""gempa"".

Saat ini pasar sudah melihat The Fed akan menaikkan suku bunga 3 kali lagi di tahun ini, pada Maret, Mei dan Juni masing-masing 25 basis poin.

Aliran modal bisa kembali keluar dari negara emerging market seperti Indonesia, dolar AS menjadi perkasa lagi dan nilai tukar mata uang lainnya berisiko kembali terpuruk. 

Dalam kondisi tersebut Bank Indonesia (BI) berpeluang kembali menaikkan suku bunga, yang biasa membuat pelambatan ekonomi semakin dalam. Hal ini tidak hanya terjadi di Indonesia tetapi juga dunia, perang melawan inflasi yang tak kunjung selesai.

Baca artikel selengkapnya yang berjudul 'Demi Keselamatan Dunia, Amerika Wajib Resesi!' hanya di cnbcindonesia.com

--",https://www.instagram.com/p/Co3kvN7MHtc/,3315,61,0,258,106491,100824,0,0,0,3634,3.6
2023-02-20,63ff0a7f3331cc4684551afb,photo,"Apa saja yang dilakukan orang untuk menghadapi kiamat? Bagi sejumlah orang kaya ternyata mereka memilih untuk membeli rumah di New Zealand.

Dilaporkan oleh Evan Osnos dalam 'Doomsday Prep For The Superrich' di The New Yorker, menambahkan bagi para crazy rich harga rumah yang fantastis di New Zealand tak membuat langkah mereka mundur membelinya.

Tren persiapan orang-orang kaya menghadapi kiamat membuat bisnis bungker mulai dibuka oleh banyak pengusaha. Mereka berusaha mengubah citra menyeramkan dan hampa menjadi menyenangkan serta mewah.

Berapa harganya? Apa saja fasilitas yang ada? Yuk baca ""Persiapan Orang Kaya Hadapi Kiamat, Beli Rumah di New Zealand"" selengkapnya di cnbcindonesia.com
---
#kiamat #persiapankiamat #newzealand",https://www.instagram.com/p/Co3QK_uLlAA/,5146,150,0,329,218526,204295,0,0,0,5625,2.75
2023-02-19,63ff0a7f3331cc4684551afd,photo,"China merinci dana sebesar US$ 5,13 miliar (Rp 76 triliun) pada proposal awal, tetapi perlahan berubah menjadi US$ 6,071 miliar lalu melonjak lagi jadi US$ 7,5 miliar (Rp 117,75 triliun).

Untuk menambal pembengkakan biaya itu, baik Indonesia maupun China menanggung beban masing-masing 60 & 40%. Di mana Indonesia akan kebagian beban sekitar US$597 juta.

Perubahan ini membuat Indonesia-China negosiasi ulang soal penambahan pembengkakan biaya. Akhirnya, pada Senin (13/2/2023) keduanya sepakat bahwa pembengkakan biaya 'hanya' US$ 1,2 miliar (Rp 18 triliun).

Meski demikian untuk menambal kekurangan Indonesia mengajukan hutang ke Negeri Tirai Bambu sebesar US$ 550 juta (Rp 8,3 triliun).

Lantas faktor apa saja yang membuat pembiayaan KCJB membengkak?

Baca artikel ""Kereta Cepat Awalnya Murah Jadi Mahal, Jebakan Betmen China?"" selengkapnya di cnbcindonesia.com
----
#keretacepat #keretacepatjakartabandung #kereta #transportasiumum",https://www.instagram.com/p/Co2LbqEN6II/,3992,381,0,197,167586,159354,0,0,0,4570,2.87
2023-02-19,63ff0a7f3331cc4684551aff,photo,"Empat masalah dalam budaya Googl:
1.Tidak ada misi.
2.Tidak ada urgensi.
3.Delusional.
4.Kesalahan tata kelola (mismanagement).

Dalam beberapa waktu terakhir, Google memang jadi sorotan. Mulai dari memotong bonus, PHK karyawan, hingga ikut melawan kepopuleran chatbot OpenAI bernama ChatGPT.

Kritikan itu disampaikan oleh Praveen Seshadri melalui blog personalnya di Medium dengan tagline 'What ails Google'. Dia menuliskan soal masa depan perusahaan yang suram karena iklim internalnya, dikutip dari Insider, Jumat (17/2/2023).

Kalau di kantor kamu, ada budaya toxic apa nih pekerja?
----
#google #budaya #budayakerja #kerjadigoogle #toxic",https://www.instagram.com/p/Co126HhpBck/,4021,40,0,401,164060,155540,0,0,0,4462,2.87
2023-02-19,63ff0a7f3331cc4684551b01,photo,"Di Republic of Congo dan Democratic Republic of Congo, dua negara di Benua Afrika, ada komunitas yang disebut La Sape.

Komunitas ini terkenal karena gaya berpakaian mereka yang trendy. Meski memakai pakaian mahal, mereka bukan orang kaya. Para anggota komunitas La Sape adalah kaum pekerja, ada yang supir taksi, petani, tukang kayu, dan lain sebagainya. 

La Sape diyakini bermula di awal abad ke-20 di masa penjajahan Belgia-Prancis di mana budak Kongo bekerja untuk mendapatkan pakaian bekas.

Mengenakan pakaian seperti itu, mereka merasa keren dan mendapatkan energi serta kegembiraan.

Apa yang mendasari gaya hidup La Sape? Dan seperti apa asal-usul komunitas ini?

Baca artikel ""Mengenal Komunitas La Sape di Kongo, Hidup Miskin Tapi Gaya"" selengkapnya di cnbcindonesia.com
---
#afrika #lasape #komunitas #fashion #gaya #ootd",https://www.instagram.com/p/Co1iSCbs2sm/,5207,122,0,311,179340,170440,0,0,0,5640,3.31
